"ITEM","Item","BANK","Bank","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BA16TE","16. Loans","ALL","All banks","SVK","Slovak Republic","2008","2008",30801.714,,
"BA16TE","16. Loans","ALL","All banks","SVK","Slovak Republic","2009","2009",30651.608,,
"BA16TE","16. Loans","ALL","All banks","ESP","Spain","2007","2007",1785763,,
"BA16TE","16. Loans","ALL","All banks","ESP","Spain","2008","2008",1901605,,
"BA16TE","16. Loans","ALL","All banks","ESP","Spain","2009","2009",1898104,,
"BA16TE","16. Loans","ALL","All banks","SWE","Sweden","2007","2007",2654958,,
"BA16TE","16. Loans","ALL","All banks","SWE","Sweden","2008","2008",2969868,,
"BA16TE","16. Loans","ALL","All banks","SWE","Sweden","2009","2009",2805396,,
"BA16TE","16. Loans","ALL","All banks","CHE","Switzerland","2007","2007",1391384,,
"BA16TE","16. Loans","ALL","All banks","CHE","Switzerland","2008","2008",1271058,,
"BA16TE","16. Loans","ALL","All banks","CHE","Switzerland","2009","2009",1268136,,
"BA16TE","16. Loans","ALL","All banks","USA","United States","2007","2007",8353348.437,,
"BA16TE","16. Loans","ALL","All banks","USA","United States","2008","2008",8291803.028,,
"BA16TE","16. Loans","ALL","All banks","USA","United States","2009","2009",7647445.479,,
"BA16TE","16. Loans","ALL","All banks","CHL","Chile","2007","2007",63735095.936,,
"BA16TE","16. Loans","ALL","All banks","CHL","Chile","2008","2008",71791620,,
"BA16TE","16. Loans","ALL","All banks","CHL","Chile","2009","2009",70553247,,
"BA16TE","16. Loans","ALL","All banks","EST","Estonia","2007","2007",15206.45,,
"BA16TE","16. Loans","ALL","All banks","EST","Estonia","2008","2008",16482.325,,
"BA16TE","16. Loans","ALL","All banks","EST","Estonia","2009","2009",14959.885,,
"BA16TE","16. Loans","ALL","All banks","ISR","Israel","2007","2007",667165.9,,
"BA16TE","16. Loans","ALL","All banks","ISR","Israel","2008","2008",736145.8,,
"BA16TE","16. Loans","ALL","All banks","ISR","Israel","2009","2009",728421.3,,
"BA16TE","16. Loans","ALL","All banks","RUS","Russia","2007","2007",14288556.013,,
"BA16TE","16. Loans","ALL","All banks","RUS","Russia","2008","2008",19940951.052,,
"BA16TE","16. Loans","ALL","All banks","RUS","Russia","2009","2009",19878379.355,,
"BA16TE","16. Loans","ALL","All banks","SVN","Slovenia","2007","2007",32094.418,,
"BA16TE","16. Loans","ALL","All banks","SVN","Slovenia","2008","2008",37598.089,,
"BA16TE","16. Loans","ALL","All banks","SVN","Slovenia","2009","2009",37588.68,,
"BA17TE","17. Securities","ALL","All banks","AUT","Austria","2007","2007",194394,,
"BA17TE","17. Securities","ALL","All banks","AUT","Austria","2008","2008",204061,,
"BA17TE","17. Securities","ALL","All banks","BEL","Belgium","2007","2007",327480.25,,
"BA17TE","17. Securities","ALL","All banks","BEL","Belgium","2008","2008",325396.939,,
"BA17TE","17. Securities","ALL","All banks","BEL","Belgium","2009","2009",318105.763,,
"BA17TE","17. Securities","ALL","All banks","CAN","Canada","2007","2007",666172,,
"BA17TE","17. Securities","ALL","All banks","CAN","Canada","2008","2008",690126,,
"BA17TE","17. Securities","ALL","All banks","CAN","Canada","2009","2009",760143,,
"BA17TE","17. Securities","ALL","All banks","DNK","Denmark","2007","2007",922651.432,,
"BA17TE","17. Securities","ALL","All banks","DNK","Denmark","2008","2008",1024971.174,,
"BA17TE","17. Securities","ALL","All banks","DNK","Denmark","2009","2009",1160257.524,,
"BA17TE","17. Securities","ALL","All banks","FIN","Finland","2007","2007",24170.389,,
"BA17TE","17. Securities","ALL","All banks","FIN","Finland","2008","2008",27039.207,,
"BA17TE","17. Securities","ALL","All banks","FIN","Finland","2009","2009",33230.18,,
"BA17TE","17. Securities","ALL","All banks","FRA","France","2007","2007",1566919.941,,
"BA17TE","17. Securities","ALL","All banks","FRA","France","2008","2008",1505186.85,,
"BA17TE","17. Securities","ALL","All banks","FRA","France","2009","2009",1458034.342,,
"BA17TE","17. Securities","ALL","All banks","DEU","Germany","2007","2007",1712413,,
"BA17TE","17. Securities","ALL","All banks","DEU","Germany","2008","2008",1605805,,
"BA17TE","17. Securities","ALL","All banks","DEU","Germany","2009","2009",1575851,,
"BA17TE","17. Securities","ALL","All banks","IRL","Ireland","2007","2007",211918.734,,
"BA17TE","17. Securities","ALL","All banks","IRL","Ireland","2008","2008",169533.447,,
"BA17TE","17. Securities","ALL","All banks","IRL","Ireland","2009","2009",158896.304,,
"BA17TE","17. Securities","ALL","All banks","ITA","Italy","2007","2007",312544,,
"BA17TE","17. Securities","ALL","All banks","ITA","Italy","2008","2008",312676.6,,
"BA17TE","17. Securities","ALL","All banks","ITA","Italy","2009","2009",360055.49,,
"BA17TE","17. Securities","ALL","All banks","JPN","Japan","2007","2007",188715824,,
"BA17TE","17. Securities","ALL","All banks","JPN","Japan","2008","2008",196194323,,
"BA17TE","17. Securities","ALL","All banks","KOR","Korea","2007","2007",213967784.487,,
"BA17TE","17. Securities","ALL","All banks","KOR","Korea","2008","2008",234720908,,
"BA17TE","17. Securities","ALL","All banks","KOR","Korea","2009","2009",253864131.552,,
"BA17TE","17. Securities","ALL","All banks","LUX","Luxembourg","2007","2007",236699.586,,
"BA17TE","17. Securities","ALL","All banks","LUX","Luxembourg","2008","2008",221592.641,,
"BA17TE","17. Securities","ALL","All banks","MEX","Mexico","2007","2007",1633934.906,,
"BA17TE","17. Securities","ALL","All banks","MEX","Mexico","2008","2008",1635847.515,,
"BA17TE","17. Securities","ALL","All banks","MEX","Mexico","2009","2009",1962343.756,,
"BA17TE","17. Securities","ALL","All banks","NLD","Netherlands","2007","2007",945002,,
"BA17TE","17. Securities","ALL","All banks","NLD","Netherlands","2008","2008",417613,,
"BA17TE","17. Securities","ALL","All banks","NLD","Netherlands","2009","2009",407781,,
"BA17TE","17. Securities","ALL","All banks","NZL","New Zealand","2007","2007",17885.857,,
"BA17TE","17. Securities","ALL","All banks","NZL","New Zealand","2008","2008",26144.666,,
"BA17TE","17. Securities","ALL","All banks","NZL","New Zealand","2009","2009",28180.81,,
"BA17TE","17. Securities","ALL","All banks","NOR","Norway","2007","2007",252610,,
"BA17TE","17. Securities","ALL","All banks","NOR","Norway","2008","2008",378705,,
"BA17TE","17. Securities","ALL","All banks","NOR","Norway","2009","2009",744678,,
"BA17TE","17. Securities","ALL","All banks","POL","Poland","2007","2007",135643.637,,
"BA17TE","17. Securities","ALL","All banks","POL","Poland","2008","2008",184311.275,,
"BA17TE","17. Securities","ALL","All banks","POL","Poland","2009","2009",214717.127,,
"BA17TE","17. Securities","ALL","All banks","SVK","Slovak Republic","2007","2007",13835.365,,
"BA17TE","17. Securities","ALL","All banks","SVK","Slovak Republic","2008","2008",11313.193,,
"BA17TE","17. Securities","ALL","All banks","SVK","Slovak Republic","2009","2009",14091.181,,
"BA17TE","17. Securities","ALL","All banks","ESP","Spain","2007","2007",440327,,
"BA17TE","17. Securities","ALL","All banks","ESP","Spain","2008","2008",486027,,
"BA17TE","17. Securities","ALL","All banks","ESP","Spain","2009","2009",589288,,
"BA17TE","17. Securities","ALL","All banks","SWE","Sweden","2007","2007",1224912,,
"BA17TE","17. Securities","ALL","All banks","SWE","Sweden","2008","2008",1356192,,
"BA17TE","17. Securities","ALL","All banks","SWE","Sweden","2009","2009",1453404,,
"BA17TE","17. Securities","ALL","All banks","CHE","Switzerland","2007","2007",738140,,
"BA17TE","17. Securities","ALL","All banks","CHE","Switzerland","2008","2008",489343,,
"BA17TE","17. Securities","ALL","All banks","CHE","Switzerland","2009","2009",519961,,
"BA17TE","17. Securities","ALL","All banks","USA","United States","2007","2007",2745830.909,,
"BA17TE","17. Securities","ALL","All banks","USA","United States","2008","2008",2977199.277,,
"BA17TE","17. Securities","ALL","All banks","USA","United States","2009","2009",3240518.784,,
"BA17TE","17. Securities","ALL","All banks","CHL","Chile","2007","2007",9504373.191,,
"BA17TE","17. Securities","ALL","All banks","CHL","Chile","2008","2008",13421999,,
"BA17TE","17. Securities","ALL","All banks","CHL","Chile","2009","2009",15249968,,
"BA17TE","17. Securities","ALL","All banks","EST","Estonia","2007","2007",1303.15,,
"BA17TE","17. Securities","ALL","All banks","EST","Estonia","2008","2008",1095.108,,
"BA17TE","17. Securities","ALL","All banks","EST","Estonia","2009","2009",1954.463,,
"BA17TE","17. Securities","ALL","All banks","ISR","Israel","2007","2007",170137.7,,
"BA17TE","17. Securities","ALL","All banks","ISR","Israel","2008","2008",137475.3,,
"BA17TE","17. Securities","ALL","All banks","ISR","Israel","2009","2009",150870.7,,
"BA17TE","17. Securities","ALL","All banks","RUS","Russia","2007","2007",2250618.558,,
"BA17TE","17. Securities","ALL","All banks","RUS","Russia","2008","2008",2365209.869,,
"BA17TE","17. Securities","ALL","All banks","RUS","Russia","2009","2009",4309424.368,,
"BA17TE","17. Securities","ALL","All banks","SVN","Slovenia","2007","2007",8428.161,,
"BA17TE","17. Securities","ALL","All banks","SVN","Slovenia","2008","2008",7708.576,,
"BA17TE","17. Securities","ALL","All banks","SVN","Slovenia","2009","2009",9321.466,,
"BA18TE","18. Other assets","ALL","All banks","AUT","Austria","2007","2007",30072,,
"BA18TE","18. Other assets","ALL","All banks","AUT","Austria","2008","2008",46431,,
"BA18TE","18. Other assets","ALL","All banks","BEL","Belgium","2007","2007",152381.951,,
"BA18TE","18. Other assets","ALL","All banks","BEL","Belgium","2008","2008",221492.285,,
"BA18TE","18. Other assets","ALL","All banks","BEL","Belgium","2009","2009",161593.962,,
"BA18TE","18. Other assets","ALL","All banks","CAN","Canada","2007","2007",394450,,
"BA18TE","18. Other assets","ALL","All banks","CAN","Canada","2008","2008",621928,,
"BA18TE","18. Other assets","ALL","All banks","CAN","Canada","2009","2009",460670,,
"BA18TE","18. Other assets","ALL","All banks","DNK","Denmark","2007","2007",376676.796,,
"BA18TE","18. Other assets","ALL","All banks","DNK","Denmark","2008","2008",842970.127,,
"BA18TE","18. Other assets","ALL","All banks","DNK","Denmark","2009","2009",561526.271,,
"BA18TE","18. Other assets","ALL","All banks","FIN","Finland","2007","2007",40329.392,,
"BA18TE","18. Other assets","ALL","All banks","FIN","Finland","2008","2008",107185.13,,
"BA18TE","18. Other assets","ALL","All banks","FIN","Finland","2009","2009",87841.463,,
"BA18TE","18. Other assets","ALL","All banks","FRA","France","2007","2007",929919.973,,
"BA18TE","18. Other assets","ALL","All banks","FRA","France","2008","2008",1355951.479,,
"BA18TE","18. Other assets","ALL","All banks","FRA","France","2009","2009",1245150.401,,
"BA18TE","18. Other assets","ALL","All banks","DEU","Germany","2007","2007",240426,,
"BA18TE","18. Other assets","ALL","All banks","DEU","Germany","2008","2008",320883,,
"BA18TE","18. Other assets","ALL","All banks","DEU","Germany","2009","2009",252891,,
"BA18TE","18. Other assets","ALL","All banks","IRL","Ireland","2007","2007",273285.511,,
"BA18TE","18. Other assets","ALL","All banks","IRL","Ireland","2008","2008",320065.008,,
"BA18TE","18. Other assets","ALL","All banks","IRL","Ireland","2009","2009",210851.716,,
"BA18TE","18. Other assets","ALL","All banks","ITA","Italy","2007","2007",1144218,,
"BA18TE","18. Other assets","ALL","All banks","ITA","Italy","2008","2008",1018827.1,,
"BA18TE","18. Other assets","ALL","All banks","ITA","Italy","2009","2009",1008293.61,,
"BA18TE","18. Other assets","ALL","All banks","JPN","Japan","2007","2007",114329937,,
"BA18TE","18. Other assets","ALL","All banks","JPN","Japan","2008","2008",112962442,,
"BA18TE","18. Other assets","ALL","All banks","KOR","Korea","2007","2007",100341886.245,,
"BA18TE","18. Other assets","ALL","All banks","KOR","Korea","2008","2008",188389186,,
"BA18TE","18. Other assets","ALL","All banks","KOR","Korea","2009","2009",138201911.739,,
"BA18TE","18. Other assets","ALL","All banks","LUX","Luxembourg","2007","2007",27456.226,,
"BA18TE","18. Other assets","ALL","All banks","LUX","Luxembourg","2008","2008",33189.126,,
"BA18TE","18. Other assets","ALL","All banks","MEX","Mexico","2007","2007",528821.496,,
"BA18TE","18. Other assets","ALL","All banks","MEX","Mexico","2008","2008",899375.368,,
"BA18TE","18. Other assets","ALL","All banks","MEX","Mexico","2009","2009",746001.543,,
"BA18TE","18. Other assets","ALL","All banks","NLD","Netherlands","2007","2007",223918,,
"BA18TE","18. Other assets","ALL","All banks","NLD","Netherlands","2008","2008",501437,,
"BA18TE","18. Other assets","ALL","All banks","NLD","Netherlands","2009","2009",355767,,
"BA18TE","18. Other assets","ALL","All banks","NZL","New Zealand","2007","2007",28977.183,,
"BA18TE","18. Other assets","ALL","All banks","NZL","New Zealand","2008","2008",58489.763,,
"BA18TE","18. Other assets","ALL","All banks","NZL","New Zealand","2009","2009",38222.728,,
"BA18TE","18. Other assets","ALL","All banks","NOR","Norway","2007","2007",172408,,
"BA18TE","18. Other assets","ALL","All banks","NOR","Norway","2008","2008",279364,,
"BA18TE","18. Other assets","ALL","All banks","NOR","Norway","2009","2009",191177,,
"BA18TE","18. Other assets","ALL","All banks","POL","Poland","2007","2007",88487.42,,
"BA18TE","18. Other assets","ALL","All banks","POL","Poland","2008","2008",86452.765,,
"BA18TE","18. Other assets","ALL","All banks","POL","Poland","2009","2009",53576.702,,
"BA18TE","18. Other assets","ALL","All banks","SVK","Slovak Republic","2007","2007",1946.174,,
"BA18TE","18. Other assets","ALL","All banks","SVK","Slovak Republic","2008","2008",1988.822,,
"BA18TE","18. Other assets","ALL","All banks","SVK","Slovak Republic","2009","2009",1631.167,,
"BA18TE","18. Other assets","ALL","All banks","ESP","Spain","2007","2007",179249,,
"BA18TE","18. Other assets","ALL","All banks","ESP","Spain","2008","2008",272148,,
"BA18TE","18. Other assets","ALL","All banks","ESP","Spain","2009","2009",240615,,
"BA18TE","18. Other assets","ALL","All banks","SWE","Sweden","2007","2007",519194,,
"BA18TE","18. Other assets","ALL","All banks","SWE","Sweden","2008","2008",1090526,,
"BA18TE","18. Other assets","ALL","All banks","SWE","Sweden","2009","2009",723129,,
"BA18TE","18. Other assets","ALL","All banks","CHE","Switzerland","2007","2007",255174,,
"BA18TE","18. Other assets","ALL","All banks","CHE","Switzerland","2008","2008",334489,,
"BA18TE","18. Other assets","ALL","All banks","CHE","Switzerland","2009","2009",157276,,
"BA18TE","18. Other assets","ALL","All banks","USA","United States","2007","2007",2186847.284,,
"BA18TE","18. Other assets","ALL","All banks","USA","United States","2008","2008",2350423.86,,
"BA18TE","18. Other assets","ALL","All banks","USA","United States","2009","2009",2145561.288,,
"BA18TE","18. Other assets","ALL","All banks","CHL","Chile","2007","2007",6225890.118,,
"BA18TE","18. Other assets","ALL","All banks","CHL","Chile","2008","2008",13150064,,
"BA18TE","18. Other assets","ALL","All banks","CHL","Chile","2009","2009",9556985,,
"BA18TE","18. Other assets","ALL","All banks","EST","Estonia","2007","2007",394.234,,
"BA18TE","18. Other assets","ALL","All banks","EST","Estonia","2008","2008",186.784,,
"BA18TE","18. Other assets","ALL","All banks","EST","Estonia","2009","2009",142.51,,
"BA18TE","18. Other assets","ALL","All banks","ISR","Israel","2007","2007",44178.2,,
